"","sample","cor","split","analysis","features","hubness"
"5665","ACH-000546",0.636515650516028,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5666","ACH-000547",0.622863745430018,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5667","ACH-000548",0.64067264478786,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5668","ACH-000549",0.631318624950815,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5669","ACH-000550",0.608455005583055,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5670","ACH-000551",0.616966730407258,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5671","ACH-000552",0.646448882553055,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5672","ACH-000554",0.616020967228211,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5673","ACH-000556",0.6382151807468,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5674","ACH-000557",0.610566049889926,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5675","ACH-000558",0.612600886539464,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5676","ACH-000559",0.61026867968734,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5677","ACH-000561",0.638951368908585,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5678","ACH-000562",0.593214450319193,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5679","ACH-000563",0.613872364818967,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5680","ACH-000565",0.614882858125224,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5681","ACH-000567",0.646004935782365,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5682","ACH-000570",0.620849628844651,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5683","ACH-000571",0.650847179207991,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5684","ACH-000573",0.660353882079031,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5685","ACH-000576",0.62504034126386,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5686","ACH-000577",0.594355991241131,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5687","ACH-000579",0.605875811007012,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5688","ACH-000580",0.601224939758499,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5689","ACH-000581",0.639975804056443,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5690","ACH-000584",0.655819314539151,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5691","ACH-000585",0.628771126271497,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5692","ACH-000587",0.642351670050641,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5693","ACH-000588",0.625554324520629,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5694","ACH-000589",0.647447163597092,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5695","ACH-000591",0.609618906051634,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5696","ACH-000592",0.6153772124218,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5697","ACH-000593",0.635532345478184,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5698","ACH-000595",0.644525656364656,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5699","ACH-000596",0.645325399030804,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5700","ACH-000597",0.612105836563588,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5701","ACH-000599",0.62490974852626,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5702","ACH-000600",0.608622559104964,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5703","ACH-000601",0.655936634274073,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5704","ACH-000602",0.630677618106246,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5705","ACH-000604",0.602469266439073,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5706","ACH-000605",0.623732349091302,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5707","ACH-000606",0.633486369727667,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5708","ACH-000607",0.618012068118138,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5709","ACH-000609",0.631798965862485,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5710","ACH-000614",0.623213306358857,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5711","ACH-000616",0.62197456322187,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5712","ACH-000618",0.645498659508996,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5713","ACH-000619",0.641927032509606,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5714","ACH-000620",0.652652895597889,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5715","ACH-000621",0.624433277598834,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5716","ACH-000622",0.608667542297382,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5717","ACH-000623",0.630616433978041,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5718","ACH-000624",0.657591345932286,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5719","ACH-000627",0.633585315899687,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5720","ACH-000630",0.643751900421948,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5721","ACH-000632",0.645459809339552,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5722","ACH-000633",0.637384800606882,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5723","ACH-000634",0.629159474999626,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5724","ACH-000637",0.638076793324869,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5725","ACH-000638",0.624689869796319,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5726","ACH-000639",0.661647036311048,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5727","ACH-000645",0.620929178455941,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5728","ACH-000646",0.612745704980627,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5729","ACH-000647",0.649723513125996,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5730","ACH-000648",0.611193223081552,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5731","ACH-000649",0.635350818374729,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5732","ACH-000651",0.644174311144625,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5733","ACH-000652",0.62068526304969,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5734","ACH-000653",0.638525329407604,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5735","ACH-000654",0.634970049409139,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5736","ACH-000655",0.646626990057695,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5737","ACH-000656",0.627991612011638,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5738","ACH-000657",0.66500513203261,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5739","ACH-000658",0.624443961793353,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5740","ACH-000660",0.639447520869646,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5741","ACH-000661",0.62089496210387,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5742","ACH-000662",0.63559834248159,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5743","ACH-000663",0.5922604281241,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5744","ACH-000664",0.640498780487221,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5745","ACH-000665",0.622484903295129,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5746","ACH-000666",0.634167232198905,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5747","ACH-000667",0.631533568808244,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5748","ACH-000668",0.60095948710936,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5749","ACH-000671",0.61225008930574,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5750","ACH-000673",0.636575293254435,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5751","ACH-000676",0.648350053607613,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5752","ACH-000677",0.636314655143669,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5753","ACH-000680",0.60422458813878,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5754","ACH-000681",0.640627371977255,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5755","ACH-000682",0.651371258331813,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5756","ACH-000683",0.633239695413408,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5757","ACH-000684",0.603504910088044,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5758","ACH-000685",0.622227688990268,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5759","ACH-000693",0.651511867060955,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5760","ACH-000694",0.6527157748356,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5761","ACH-000695",0.616744869434847,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5762","ACH-000696",0.665857242593647,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5763","ACH-000697",0.62641492744765,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5764","ACH-000698",0.64695538645077,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5765","ACH-000699",0.631695376705347,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5766","ACH-000700",0.594810496836704,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5767","ACH-000701",0.600502515720911,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5768","ACH-000702",0.644408946984279,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5769","ACH-000704",0.601033588670965,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5770","ACH-000706",0.654871772978774,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5771","ACH-000709",0.594220719780714,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5772","ACH-000711",0.642885750882134,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5773","ACH-000713",0.604364131927883,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5774","ACH-000714",0.637882488956257,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5775","ACH-000716",0.650012295880985,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5776","ACH-000717",0.625303068295975,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5777","ACH-000718",0.610990014510933,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5778","ACH-000719",0.648867892049778,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5779","ACH-000720",0.64990876893265,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5780","ACH-000721",0.641845290319898,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5781","ACH-000722",0.630077177089969,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5782","ACH-000724",0.611976492078647,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5783","ACH-000725",0.584637082487853,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5784","ACH-000732",0.634390928873669,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5785","ACH-000734",0.63845019262781,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5786","ACH-000735",0.640323377862501,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5787","ACH-000736",0.63294669634402,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5788","ACH-000738",0.656802609926901,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5789","ACH-000739",0.63934376970193,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5790","ACH-000740",0.644046115745655,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5791","ACH-000741",0.652816200375266,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5792","ACH-000746",0.632170364954033,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5793","ACH-000747",0.637933686661505,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5794","ACH-000748",0.645605802703457,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5795","ACH-000753",0.662056091614071,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5796","ACH-000754",0.609007947619381,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5797","ACH-000756",0.64343645192518,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5798","ACH-000757",0.611199315718926,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5799","ACH-000758",0.635429886106898,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5800","ACH-000760",0.648904401234752,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
"5801","ACH-000762",0.619289137339027,"test","gex_pt_dp.wohub","gex
+protein embeddings
+describeProt","without_hubness"
