"","target","metric","Method","value","finetuning"
"5642","cancertype","f1_score","DirectPred_finetuned",0.87957887736137,"With Fine Tuning"
"5643","cancertype","f1_score","DirectPred_finetuned",0.889221341858957,"With Fine Tuning"
"5644","cancertype","f1_score","DirectPred_finetuned",0.897637719460212,"With Fine Tuning"
"5645","cancertype","f1_score","DirectPred_finetuned",0.878206940268462,"With Fine Tuning"
"5646","cancertype","f1_score","DirectPred_finetuned",0.907862696853522,"With Fine Tuning"
"5647","cancertype","f1_score","DirectPred_finetuned",0.944300672644577,"With Fine Tuning"
"5648","cancertype","f1_score","DirectPred_finetuned",0.908256880733945,"With Fine Tuning"
"5649","cancertype","f1_score","DirectPred_finetuned",0.908868501529052,"With Fine Tuning"
"5650","cancertype","f1_score","DirectPred_finetuned",0.889810676355019,"With Fine Tuning"
"5651","cancertype","f1_score","DirectPred_finetuned",0.825105291204929,"With Fine Tuning"
"5652","cancertype","f1_score","DirectPred_finetuned",0.871633746196085,"With Fine Tuning"
"5653","cancertype","f1_score","DirectPred_finetuned",0.92479433100315,"With Fine Tuning"
"5654","cancertype","f1_score","DirectPred_finetuned",0.870526489792545,"With Fine Tuning"
"5655","cancertype","f1_score","DirectPred_finetuned",0.884929888619558,"With Fine Tuning"
"5656","cancertype","f1_score","DirectPred_finetuned",0.814670963733207,"With Fine Tuning"
"5657","cancertype","f1_score","DirectPred_finetuned",0.935706116442072,"With Fine Tuning"
"5658","cancertype","f1_score","DirectPred_finetuned",0.851743148755968,"With Fine Tuning"
"5659","cancertype","f1_score","DirectPred_finetuned",0.888843717437929,"With Fine Tuning"
"5660","cancertype","f1_score","DirectPred_finetuned",0.917281098028258,"With Fine Tuning"
"5661","cancertype","f1_score","DirectPred_finetuned",0.871048731151965,"With Fine Tuning"
"5662","cancertype","f1_score","DirectPred_finetuned",0.870814220183486,"With Fine Tuning"
"5663","cancertype","f1_score","DirectPred_finetuned",0.916402654554366,"With Fine Tuning"
"5664","cancertype","f1_score","DirectPred_finetuned",0.936225532072949,"With Fine Tuning"
"5665","cancertype","f1_score","DirectPred_finetuned",0.918012715558671,"With Fine Tuning"
"5666","cancertype","f1_score","DirectPred_finetuned",0.907591982866093,"With Fine Tuning"
"5667","cancertype","f1_score","DirectPred_finetuned",0.870645944086892,"With Fine Tuning"
"5668","cancertype","f1_score","DirectPred_finetuned",0.899319481210187,"With Fine Tuning"
"5669","cancertype","f1_score","DirectPred_finetuned",0.852730076678937,"With Fine Tuning"
"5670","cancertype","f1_score","DirectPred_finetuned",0.943968377428845,"With Fine Tuning"
"5671","cancertype","f1_score","DirectPred_finetuned",0.899919480607581,"With Fine Tuning"
"5672","cancertype","f1_score","DirectPred_finetuned",0.888471905579766,"With Fine Tuning"
"5673","cancertype","f1_score","DirectPred_finetuned",0.898069709582426,"With Fine Tuning"
"5674","cancertype","f1_score","DirectPred_finetuned",0.926135027052458,"With Fine Tuning"
"5675","cancertype","f1_score","DirectPred_finetuned",0.879513097183073,"With Fine Tuning"
"5676","cancertype","f1_score","DirectPred_finetuned",0.862251760073138,"With Fine Tuning"
"5677","cancertype","f1_score","DirectPred_finetuned",0.86149531818009,"With Fine Tuning"
"5678","cancertype","f1_score","DirectPred_finetuned",0.881090946786508,"With Fine Tuning"
"5679","cancertype","f1_score","DirectPred_finetuned",0.84231491262092,"With Fine Tuning"
"5680","cancertype","f1_score","DirectPred_finetuned",0.860623075392214,"With Fine Tuning"
"5681","cancertype","f1_score","DirectPred_finetuned",0.909139111798281,"With Fine Tuning"
"5682","cancertype","f1_score","DirectPred_finetuned",0.908400836313366,"With Fine Tuning"
"5683","cancertype","f1_score","DirectPred_finetuned",0.851836677540309,"With Fine Tuning"
"5684","cancertype","f1_score","DirectPred_finetuned",0.908388546701271,"With Fine Tuning"
"5685","cancertype","f1_score","DirectPred_finetuned",0.853497706422018,"With Fine Tuning"
"5686","cancertype","f1_score","DirectPred_finetuned",0.944790035056314,"With Fine Tuning"
"5687","cancertype","f1_score","DirectPred_finetuned",0.870082507313139,"With Fine Tuning"
"5688","cancertype","f1_score","DirectPred_finetuned",0.907978871281624,"With Fine Tuning"
"5689","cancertype","f1_score","DirectPred_finetuned",0.879079788712816,"With Fine Tuning"
"5690","cancertype","f1_score","DirectPred_finetuned",0.8534252949218,"With Fine Tuning"
"5691","cancertype","f1_score","DirectPred_finetuned",0.91674563968142,"With Fine Tuning"
"5692","cancertype","f1_score","DirectPred_finetuned",0.917496694218259,"With Fine Tuning"
"5693","cancertype","f1_score","DirectPred_finetuned",0.889553072362881,"With Fine Tuning"
"5694","cancertype","f1_score","DirectPred_finetuned",0.917169880276,"With Fine Tuning"
"5695","cancertype","f1_score","DirectPred_finetuned",0.853222334214284,"With Fine Tuning"
"5696","cancertype","f1_score","DirectPred_finetuned",0.936232725583556,"With Fine Tuning"
"5697","cancertype","f1_score","DirectPred_finetuned",0.852247041616806,"With Fine Tuning"
"5698","cancertype","f1_score","DirectPred_finetuned",0.873474711013111,"With Fine Tuning"
"5699","cancertype","f1_score","DirectPred_finetuned",0.925651476340871,"With Fine Tuning"
"5700","cancertype","f1_score","DirectPred_finetuned",0.94436567509962,"With Fine Tuning"
"5701","cancertype","f1_score","DirectPred",0.264744429882045,"No Fine Tuning"
"5702","cancertype","f1_score","DirectPred",0.339352458618514,"No Fine Tuning"
"5703","cancertype","f1_score","DirectPred",0.310222307838432,"No Fine Tuning"
"5704","cancertype","f1_score","DirectPred",0.29323661190527,"No Fine Tuning"
"5705","cancertype","f1_score","DirectPred",0.333060444410778,"No Fine Tuning"
"5706","cancertype","f1_score","DirectPred",0.350705966556054,"No Fine Tuning"
"5707","cancertype","f1_score","DirectPred",0.285551242576834,"No Fine Tuning"
"5708","cancertype","f1_score","DirectPred",0.377568356598501,"No Fine Tuning"
"5709","cancertype","f1_score","DirectPred",0.322671641695356,"No Fine Tuning"
"5710","cancertype","f1_score","DirectPred",0.32863311195805,"No Fine Tuning"
"5711","cancertype","f1_score","DirectPred",0.292269358691042,"No Fine Tuning"
"5712","cancertype","f1_score","DirectPred",0.386892626571526,"No Fine Tuning"
"5713","cancertype","f1_score","DirectPred",0.379654614139234,"No Fine Tuning"
"5714","cancertype","f1_score","DirectPred",0.385448743518149,"No Fine Tuning"
"5715","cancertype","f1_score","DirectPred",0.377035491726473,"No Fine Tuning"
"5716","cancertype","f1_score","DirectPred",0.356330275229358,"No Fine Tuning"
"5717","cancertype","f1_score","DirectPred",0.377758202092688,"No Fine Tuning"
"5718","cancertype","f1_score","DirectPred",0.358814867243897,"No Fine Tuning"
"5719","cancertype","f1_score","DirectPred",0.236239241537244,"No Fine Tuning"
"5720","cancertype","f1_score","DirectPred",0.343270632972145,"No Fine Tuning"
"5721","cancertype","f1_score","DirectPred",0.411878319652342,"No Fine Tuning"
"5722","cancertype","f1_score","DirectPred",0.220720505834295,"No Fine Tuning"
"5723","cancertype","f1_score","DirectPred",0.344425886493946,"No Fine Tuning"
"5724","cancertype","f1_score","DirectPred",0.361708169506335,"No Fine Tuning"
"5725","cancertype","f1_score","DirectPred",0.266303693947906,"No Fine Tuning"
"5726","cancertype","f1_score","DirectPred",0.491371778069026,"No Fine Tuning"
"5727","cancertype","f1_score","DirectPred",0.386454398273071,"No Fine Tuning"
"5728","cancertype","f1_score","DirectPred",0.252034815337568,"No Fine Tuning"
"5729","cancertype","f1_score","DirectPred",0.358357574401432,"No Fine Tuning"
"5730","cancertype","f1_score","DirectPred",0.330862313798123,"No Fine Tuning"
"5731","cancertype","f1_score","DirectPred",0.284129103113964,"No Fine Tuning"
"5732","cancertype","f1_score","DirectPred",0.415279991194192,"No Fine Tuning"
"5733","cancertype","f1_score","DirectPred",0.274736645020152,"No Fine Tuning"
"5734","cancertype","f1_score","DirectPred",0.337007145795171,"No Fine Tuning"
"5735","cancertype","f1_score","DirectPred",0.325465531665008,"No Fine Tuning"
"5736","cancertype","f1_score","DirectPred",0.352122145583607,"No Fine Tuning"
"5737","cancertype","f1_score","DirectPred",0.328999300143304,"No Fine Tuning"
"5738","cancertype","f1_score","DirectPred",0.337476570977607,"No Fine Tuning"
"5739","cancertype","f1_score","DirectPred",0.354411893361018,"No Fine Tuning"
"5740","cancertype","f1_score","DirectPred",0.250490170380079,"No Fine Tuning"
"5741","cancertype","f1_score","DirectPred",0.274766787448924,"No Fine Tuning"
"5742","cancertype","f1_score","DirectPred",0.371846491794806,"No Fine Tuning"
"5743","cancertype","f1_score","DirectPred",0.328753549848274,"No Fine Tuning"
"5744","cancertype","f1_score","DirectPred",0.384869033373222,"No Fine Tuning"
"5745","cancertype","f1_score","DirectPred",0.361141096899484,"No Fine Tuning"
"5746","cancertype","f1_score","DirectPred",0.293163590203576,"No Fine Tuning"
"5747","cancertype","f1_score","DirectPred",0.384432641236118,"No Fine Tuning"
"5748","cancertype","f1_score","DirectPred",0.371134831350223,"No Fine Tuning"
"5749","cancertype","f1_score","DirectPred",0.295861365953109,"No Fine Tuning"
"5750","cancertype","f1_score","DirectPred",0.312917827681531,"No Fine Tuning"
"5751","cancertype","f1_score","DirectPred",0.348907939372671,"No Fine Tuning"
"5752","cancertype","f1_score","DirectPred",0.337071015970099,"No Fine Tuning"
"5753","cancertype","f1_score","DirectPred",0.36900555815978,"No Fine Tuning"
"5754","cancertype","f1_score","DirectPred",0.319863113441095,"No Fine Tuning"
"5755","cancertype","f1_score","DirectPred",0.260693435005362,"No Fine Tuning"
"5756","cancertype","f1_score","DirectPred",0.300722750833475,"No Fine Tuning"
"5757","cancertype","f1_score","DirectPred",0.229075511644319,"No Fine Tuning"
"5758","cancertype","f1_score","DirectPred",0.329697080347498,"No Fine Tuning"
"5759","cancertype","f1_score","DirectPred",0.36867627785059,"No Fine Tuning"
"5760","cancertype","f1_score","DirectPred",0.412157981113293,"No Fine Tuning"
"5761","cancertype","f1_score","DirectPred",0.338461063231705,"No Fine Tuning"
"5762","cancertype","f1_score","DirectPred",0.344019245381296,"No Fine Tuning"
"5763","cancertype","f1_score","DirectPred",0.3613385507437,"No Fine Tuning"
"5764","cancertype","f1_score","DirectPred",0.378572474517569,"No Fine Tuning"
"5765","cancertype","f1_score","DirectPred",0.358080079902699,"No Fine Tuning"
"5766","cancertype","f1_score","DirectPred",0.285065085305006,"No Fine Tuning"
"5767","cancertype","f1_score","DirectPred",0.324934958236341,"No Fine Tuning"
"5768","cancertype","f1_score","DirectPred",0.306074506533222,"No Fine Tuning"
"5769","cancertype","f1_score","DirectPred",0.238384028754703,"No Fine Tuning"
"5770","cancertype","f1_score","DirectPred",0.352176650476704,"No Fine Tuning"
"5771","cancertype","f1_score","DirectPred",0.32215159554126,"No Fine Tuning"
"5772","cancertype","f1_score","DirectPred",0.302532568648119,"No Fine Tuning"
"5773","cancertype","f1_score","DirectPred",0.312128873799032,"No Fine Tuning"
"5774","cancertype","f1_score","DirectPred",0.30349171573326,"No Fine Tuning"
"5775","cancertype","f1_score","DirectPred",0.30147571956222,"No Fine Tuning"
"5776","cancertype","f1_score","DirectPred",0.348848713797446,"No Fine Tuning"
"5777","cancertype","f1_score","DirectPred",0.414830201501484,"No Fine Tuning"
"5778","cancertype","f1_score","DirectPred",0.349856536631679,"No Fine Tuning"
"5779","cancertype","f1_score","DirectPred",0.360280392390484,"No Fine Tuning"
"5780","cancertype","f1_score","DirectPred",0.347650820127884,"No Fine Tuning"
"5781","cancertype","f1_score","DirectPred",0.257240903224515,"No Fine Tuning"
"5782","cancertype","f1_score","DirectPred",0.418037905596483,"No Fine Tuning"
"5783","cancertype","f1_score","DirectPred",0.39059290702451,"No Fine Tuning"
"5784","cancertype","f1_score","DirectPred",0.355459400246474,"No Fine Tuning"
"5785","cancertype","f1_score","DirectPred",0.34163823388177,"No Fine Tuning"
"5786","cancertype","f1_score","DirectPred",0.436343492458405,"No Fine Tuning"
"5787","cancertype","f1_score","DirectPred",0.295972177789703,"No Fine Tuning"
"5788","cancertype","f1_score","DirectPred",0.340592198765741,"No Fine Tuning"
"5789","cancertype","f1_score","DirectPred",0.347688323209046,"No Fine Tuning"
"5790","cancertype","f1_score","DirectPred",0.335897730867677,"No Fine Tuning"
"5791","cancertype","f1_score","DirectPred",0.324646478581776,"No Fine Tuning"
"5792","cancertype","f1_score","DirectPred",0.401836960969826,"No Fine Tuning"
"5793","cancertype","f1_score","DirectPred",0.275309366332409,"No Fine Tuning"
"5794","cancertype","f1_score","DirectPred",0.330056793359546,"No Fine Tuning"
"5795","cancertype","f1_score","DirectPred",0.316499860995274,"No Fine Tuning"
"5796","cancertype","f1_score","DirectPred",0.388718994223581,"No Fine Tuning"
"5797","cancertype","f1_score","DirectPred",0.249235474006116,"No Fine Tuning"
"5798","cancertype","f1_score","DirectPred",0.348920543140364,"No Fine Tuning"
"5799","cancertype","f1_score","DirectPred",0.299882644189174,"No Fine Tuning"
"5800","cancertype","f1_score","DirectPred",0.30845914902839,"No Fine Tuning"
"5801","cancertype","f1_score","GNN",0.0983540205072855,"No Fine Tuning"
"5802","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5803","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5804","cancertype","f1_score","GNN",0.118804039337337,"No Fine Tuning"
"5805","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5806","cancertype","f1_score","GNN",0.140715854761597,"No Fine Tuning"
"5807","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5808","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5809","cancertype","f1_score","GNN",0.188569303248202,"No Fine Tuning"
"5810","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5811","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5812","cancertype","f1_score","GNN",0.140715854761597,"No Fine Tuning"
"5813","cancertype","f1_score","GNN",0.232176050848474,"No Fine Tuning"
"5814","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5815","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5816","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5817","cancertype","f1_score","GNN",0.259821218536815,"No Fine Tuning"
"5818","cancertype","f1_score","GNN",0.118804039337337,"No Fine Tuning"
"5819","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5820","cancertype","f1_score","GNN",0.140715854761597,"No Fine Tuning"
"5821","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5822","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5823","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5824","cancertype","f1_score","GNN",0.223201352003863,"No Fine Tuning"
"5825","cancertype","f1_score","GNN",0.148328735484699,"No Fine Tuning"
"5826","cancertype","f1_score","GNN",0.188569303248202,"No Fine Tuning"
"5827","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5828","cancertype","f1_score","GNN",0.140715854761597,"No Fine Tuning"
"5829","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5830","cancertype","f1_score","GNN",0.148328735484699,"No Fine Tuning"
"5831","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5832","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5833","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5834","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5835","cancertype","f1_score","GNN",0.250488310150932,"No Fine Tuning"
"5836","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5837","cancertype","f1_score","GNN",0.118804039337337,"No Fine Tuning"
"5838","cancertype","f1_score","GNN",0.232176050848474,"No Fine Tuning"
"5839","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5840","cancertype","f1_score","GNN",0.241272488978911,"No Fine Tuning"
"5841","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5842","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5843","cancertype","f1_score","GNN",0.288500375050488,"No Fine Tuning"
"5844","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5845","cancertype","f1_score","GNN",0.188569303248202,"No Fine Tuning"
"5846","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5847","cancertype","f1_score","GNN",0.133255254082894,"No Fine Tuning"
"5848","cancertype","f1_score","GNN",0.148328735484699,"No Fine Tuning"
"5849","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5850","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5851","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5852","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5853","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5854","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5855","cancertype","f1_score","GNN",0.0983540205072855,"No Fine Tuning"
"5856","cancertype","f1_score","GNN",0.241272488978911,"No Fine Tuning"
"5857","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5858","cancertype","f1_score","GNN",0.188569303248202,"No Fine Tuning"
"5859","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5860","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5861","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5862","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5863","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5864","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5865","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5866","cancertype","f1_score","GNN",0.223201352003863,"No Fine Tuning"
"5867","cancertype","f1_score","GNN",0.188569303248202,"No Fine Tuning"
"5868","cancertype","f1_score","GNN",0.288500375050488,"No Fine Tuning"
"5869","cancertype","f1_score","GNN",0.0677918621752224,"No Fine Tuning"
"5870","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5871","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5872","cancertype","f1_score","GNN",0.118804039337337,"No Fine Tuning"
"5873","cancertype","f1_score","GNN",0.250488310150932,"No Fine Tuning"
"5874","cancertype","f1_score","GNN",0.140715854761597,"No Fine Tuning"
"5875","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5876","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5877","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5878","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5879","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5880","cancertype","f1_score","GNN",0.111820236670655,"No Fine Tuning"
"5881","cancertype","f1_score","GNN",0.118804039337337,"No Fine Tuning"
"5882","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5883","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5884","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5885","cancertype","f1_score","GNN",0.205626911314985,"No Fine Tuning"
"5886","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5887","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5888","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5889","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5890","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5891","cancertype","f1_score","GNN",0.172049767500314,"No Fine Tuning"
"5892","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5893","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5894","cancertype","f1_score","GNN",0.18024090370093,"No Fine Tuning"
"5895","cancertype","f1_score","GNN",0.250488310150932,"No Fine Tuning"
"5896","cancertype","f1_score","GNN",0.197032202450588,"No Fine Tuning"
"5897","cancertype","f1_score","GNN",0.156090723751274,"No Fine Tuning"
"5898","cancertype","f1_score","GNN",0.298279816513761,"No Fine Tuning"
"5899","cancertype","f1_score","GNN",0.163998734577665,"No Fine Tuning"
"5900","cancertype","f1_score","GNN",0.214350811106386,"No Fine Tuning"
"5901","cancertype","f1_score","RandomForest",0.233879315725025,"No Fine Tuning"
"5902","cancertype","f1_score","RandomForest",0.194771012458326,"No Fine Tuning"
"5903","cancertype","f1_score","RandomForest",0.156090723751274,"No Fine Tuning"
"5904","cancertype","f1_score","RandomForest",0.225556114113359,"No Fine Tuning"
"5905","cancertype","f1_score","RandomForest",0.216156106064363,"No Fine Tuning"
"5906","cancertype","f1_score","RandomForest",0.242488465098659,"No Fine Tuning"
"5907","cancertype","f1_score","RandomForest",0.182930219627467,"No Fine Tuning"
"5908","cancertype","f1_score","RandomForest",0.223201352003863,"No Fine Tuning"
"5909","cancertype","f1_score","RandomForest",0.216253409372675,"No Fine Tuning"
"5910","cancertype","f1_score","RandomForest",0.251766589278406,"No Fine Tuning"
"5911","cancertype","f1_score","RandomForest",0.22596778195622,"No Fine Tuning"
"5912","cancertype","f1_score","RandomForest",0.205626911314985,"No Fine Tuning"
"5913","cancertype","f1_score","RandomForest",0.180240535384291,"No Fine Tuning"
"5914","cancertype","f1_score","RandomForest",0.223201352003863,"No Fine Tuning"
"5915","cancertype","f1_score","RandomForest",0.205626911314985,"No Fine Tuning"
"5916","cancertype","f1_score","RandomForest",0.207644692572609,"No Fine Tuning"
"5917","cancertype","f1_score","RandomForest",0.21792638599255,"No Fine Tuning"
"5918","cancertype","f1_score","RandomForest",0.197032202450588,"No Fine Tuning"
"5919","cancertype","f1_score","RandomForest",0.110465795880744,"No Fine Tuning"
"5920","cancertype","f1_score","RandomForest",0.214350811106386,"No Fine Tuning"
"5921","cancertype","f1_score","RandomForest",0.233657962832275,"No Fine Tuning"
"5922","cancertype","f1_score","RandomForest",0.137576690029821,"No Fine Tuning"
"5923","cancertype","f1_score","RandomForest",0.140715854761597,"No Fine Tuning"
"5924","cancertype","f1_score","RandomForest",0.226218703308059,"No Fine Tuning"
"5925","cancertype","f1_score","RandomForest",0.177384592980923,"No Fine Tuning"
"5926","cancertype","f1_score","RandomForest",0.278829404250377,"No Fine Tuning"
"5927","cancertype","f1_score","RandomForest",0.214350811106386,"No Fine Tuning"
"5928","cancertype","f1_score","RandomForest",0.159522797992904,"No Fine Tuning"
"5929","cancertype","f1_score","RandomForest",0.225866057083853,"No Fine Tuning"
"5930","cancertype","f1_score","RandomForest",0.156090723751274,"No Fine Tuning"
"5931","cancertype","f1_score","RandomForest",0.175083363716168,"No Fine Tuning"
"5932","cancertype","f1_score","RandomForest",0.279398580905016,"No Fine Tuning"
"5933","cancertype","f1_score","RandomForest",0.163998734577665,"No Fine Tuning"
"5934","cancertype","f1_score","RandomForest",0.209429746580376,"No Fine Tuning"
"5935","cancertype","f1_score","RandomForest",0.148328735484699,"No Fine Tuning"
"5936","cancertype","f1_score","RandomForest",0.250488310150932,"No Fine Tuning"
"5937","cancertype","f1_score","RandomForest",0.242436239414067,"No Fine Tuning"
"5938","cancertype","f1_score","RandomForest",0.22782874617737,"No Fine Tuning"
"5939","cancertype","f1_score","RandomForest",0.163998734577665,"No Fine Tuning"
"5940","cancertype","f1_score","RandomForest",0.152178036835207,"No Fine Tuning"
"5941","cancertype","f1_score","RandomForest",0.216285412786373,"No Fine Tuning"
"5942","cancertype","f1_score","RandomForest",0.250488310150932,"No Fine Tuning"
"5943","cancertype","f1_score","RandomForest",0.163061376862733,"No Fine Tuning"
"5944","cancertype","f1_score","RandomForest",0.242591258509601,"No Fine Tuning"
"5945","cancertype","f1_score","RandomForest",0.243584760699598,"No Fine Tuning"
"5946","cancertype","f1_score","RandomForest",0.19327958362507,"No Fine Tuning"
"5947","cancertype","f1_score","RandomForest",0.23357242146233,"No Fine Tuning"
"5948","cancertype","f1_score","RandomForest",0.2425038841103,"No Fine Tuning"
"5949","cancertype","f1_score","RandomForest",0.152085223644857,"No Fine Tuning"
"5950","cancertype","f1_score","RandomForest",0.268522619424233,"No Fine Tuning"
"5951","cancertype","f1_score","RandomForest",0.191148069477712,"No Fine Tuning"
"5952","cancertype","f1_score","RandomForest",0.197032202450588,"No Fine Tuning"
"5953","cancertype","f1_score","RandomForest",0.205626911314985,"No Fine Tuning"
"5954","cancertype","f1_score","RandomForest",0.156090723751274,"No Fine Tuning"
"5955","cancertype","f1_score","RandomForest",0.251396840725667,"No Fine Tuning"
"5956","cancertype","f1_score","RandomForest",0.148328735484699,"No Fine Tuning"
"5957","cancertype","f1_score","RandomForest",0.177675840978593,"No Fine Tuning"
"5958","cancertype","f1_score","RandomForest",0.197032202450588,"No Fine Tuning"
"5959","cancertype","f1_score","RandomForest",0.223201352003863,"No Fine Tuning"
"5960","cancertype","f1_score","RandomForest",0.207773999294619,"No Fine Tuning"
"5961","cancertype","f1_score","RandomForest",0.216229266446553,"No Fine Tuning"
"5962","cancertype","f1_score","RandomForest",0.22596778195622,"No Fine Tuning"
"5963","cancertype","f1_score","RandomForest",0.185146301874781,"No Fine Tuning"
"5964","cancertype","f1_score","RandomForest",0.191137414063163,"No Fine Tuning"
"5965","cancertype","f1_score","RandomForest",0.234478726304621,"No Fine Tuning"
"5966","cancertype","f1_score","RandomForest",0.177792340177661,"No Fine Tuning"
"5967","cancertype","f1_score","RandomForest",0.217634123193494,"No Fine Tuning"
"5968","cancertype","f1_score","RandomForest",0.117071415722252,"No Fine Tuning"
"5969","cancertype","f1_score","RandomForest",0.188569303248202,"No Fine Tuning"
"5970","cancertype","f1_score","RandomForest",0.242518446510184,"No Fine Tuning"
"5971","cancertype","f1_score","RandomForest",0.156090723751274,"No Fine Tuning"
"5972","cancertype","f1_score","RandomForest",0.18024090370093,"No Fine Tuning"
"5973","cancertype","f1_score","RandomForest",0.187827823590545,"No Fine Tuning"
"5974","cancertype","f1_score","RandomForest",0.172049767500314,"No Fine Tuning"
"5975","cancertype","f1_score","RandomForest",0.163998734577665,"No Fine Tuning"
"5976","cancertype","f1_score","RandomForest",0.243220990927413,"No Fine Tuning"
"5977","cancertype","f1_score","RandomForest",0.232176050848474,"No Fine Tuning"
"5978","cancertype","f1_score","RandomForest",0.224845897556937,"No Fine Tuning"
"5979","cancertype","f1_score","RandomForest",0.243268038680883,"No Fine Tuning"
"5980","cancertype","f1_score","RandomForest",0.259821218536815,"No Fine Tuning"
"5981","cancertype","f1_score","RandomForest",0.167130036805622,"No Fine Tuning"
"5982","cancertype","f1_score","RandomForest",0.241272488978911,"No Fine Tuning"
"5983","cancertype","f1_score","RandomForest",0.23361875637105,"No Fine Tuning"
"5984","cancertype","f1_score","RandomForest",0.234913353720693,"No Fine Tuning"
"5985","cancertype","f1_score","RandomForest",0.144768064971352,"No Fine Tuning"
"5986","cancertype","f1_score","RandomForest",0.197032202450588,"No Fine Tuning"
"5987","cancertype","f1_score","RandomForest",0.152046017183632,"No Fine Tuning"
"5988","cancertype","f1_score","RandomForest",0.261199525681832,"No Fine Tuning"
"5989","cancertype","f1_score","RandomForest",0.175021207131299,"No Fine Tuning"
"5990","cancertype","f1_score","RandomForest",0.207773999294619,"No Fine Tuning"
"5991","cancertype","f1_score","RandomForest",0.172049767500314,"No Fine Tuning"
"5992","cancertype","f1_score","RandomForest",0.188569303248202,"No Fine Tuning"
"5993","cancertype","f1_score","RandomForest",0.140715854761597,"No Fine Tuning"
"5994","cancertype","f1_score","RandomForest",0.175060413592524,"No Fine Tuning"
"5995","cancertype","f1_score","RandomForest",0.180383946252445,"No Fine Tuning"
"5996","cancertype","f1_score","RandomForest",0.234662672408413,"No Fine Tuning"
"5997","cancertype","f1_score","RandomForest",0.133255254082894,"No Fine Tuning"
